tweet,label
"b'@VannattaNathan @BCozatt @2marks4marks @chrislhayes Yeah bro, no. Those were not in the world before. \nFor example,\xe2\x80\xa6 https://t.co/Z1wUeRFPu3'",Covid
"b'RT @mynamesnotgordy: ""The MoE also reported 112 school-related cases: 89 students, 18 staff members and five people who were not identified\xe2\x80\xa6'",Covid
b'RT @jennfranconews: BREAKING: The Senate parliamentarian rules Democrats cannot include a proposal for $15 federal minimum wage increase in\xe2\x80\xa6',Covid
"b'Alexa, show me a wingnut that should immediately be REPORTED for peddling misinformation and conspiracy theories ai\xe2\x80\xa6 https://t.co/nnpJGOQdyZ'",Covid
b'Live | Maharashtra State Legislature employees queue up at camp being held for COVID-19 test at Vidhan Bhavan today\xe2\x80\xa6 https://t.co/lKHZVHdnHI',Covid
"b""RT @Reuters: Canada has approved AstraZeneca's COVID-19 vaccine, including the version produced by the Serum Institute of India, and 500,00\xe2\x80\xa6""",Covid
"b""RT @ReutersUK: South Korea launches review of Johnson &amp; Johnson's COVID-19 vaccine https://t.co/EeLcZb1eGj https://t.co/N3YdtjKHWi""",Covid
b'Canadian Government: Needing recognition of research and offer rehabilitation for Covid-19 Long Haulers - Sign the\xe2\x80\xa6 https://t.co/JN58e9zFtA',Covid
"b""Biden warns COVID-19 cases 'could go back up' as variants emerge, despite vaccination progress\xe2\x80\xa6 https://t.co/MGAUFXyogt""",Covid
"b'RT @GraffitiExpert: ""COVID-19: What you need to know about the vaccines in Australia"" \xf0\x9f\x91\x87\n\n""The reality around us is constructed by liars ...\xe2\x80\xa6'",Covid
b'RT @CallieField: Being vulnerable as a leader can help pave the way for learning &amp; improving. When I think back to the changes we made as a\xe2\x80\xa6',Covid
"b'RT @IAFFNewsDesk: Philadelphia #firefighters pay tribute to John Evans, who died in the line of duty after contracting COVID-19  https://t.\xe2\x80\xa6'",Covid
"b'#Coronavirus Variants Responsible For Spike in Cases in India? Expert Says No, Sheds Light on MAIN Cause\xe2\x80\xa6 https://t.co/GS3nT4ba4d'",Covid
"b""@VarshaEGaikwad @CMOMaharashtra @AjitPawarSpeaks Ma'am I m the student of Maharashtra board class 10 SSC  I have so\xe2\x80\xa6 https://t.co/tVOi5rHcka""",Covid
"b'RT @VPrasadMDMPH: Based on an @Plenary_Session request, gonna tweet a thread of articles and podcasts I have done on or including the theme\xe2\x80\xa6'",Covid
b'RT @TaliRichman: Collin College has pushed out a 3rd professor critical of the school\xe2\x80\x99s handling of COVID-19 &amp; free speech issues.\n\n@LDBurn\xe2\x80\xa6',Covid
"b'RT @WSJ: Should you need proof of a Covid-19 vaccination to go to offices, bars and events? Some nations say yes. https://t.co/h9UTVf9A6y'",Covid
b'RT @Vkpandianfancl1: #Odisha govt asks  to strengthen surveillance at airports &amp; railway stations in view of surge of Covid-19 cases in som\xe2\x80\xa6',Covid
"b'#Japan has extended an Official Development Assistance ""loan"" of $289 million to support ""Mauritius\' response to CO\xe2\x80\xa6 https://t.co/gG98Dnfpg0'",Covid
b'I finally got the Covid-19 Vaccine call. It was a robocall vaguely informing me that they are aware that I signed u\xe2\x80\xa6 https://t.co/54NNC7OLrX',Covid
b'RT @ILHousing: .@ILworkNet The State of Illinois Workforce Portal offers extensive resources and tools for individuals and businesses that\xe2\x80\xa6',Covid
"b'Dear Sir,@DMKanpur  I am a stu. of grade 11th studying in a reputed school of Kanpur. As the covid-19 cases are ris\xe2\x80\xa6 https://t.co/K8nNG5q41M'",Covid
b'#Assam: COVID-19 tests in Airports &amp; Railway Stations to continue.\n\nhttps://t.co/Ja3ztSTPQ0',Covid
"b'RT @CBSLA: L.A. County today reported 1,838 newly confirmed COVID-19 cases and 144 deaths, bringing countywide totals to 1,189,232 cases an\xe2\x80\xa6'",Covid
"b'RT @SharonLNYT: When so many people are desperate to get vaccinated, this is distressing. https://t.co/L2QlvmkONI'",Covid
"b'&lt;3  As da Phiwippines is stwuggwing with deways and bwoken pwomises, take a wook at da countwies that awweady had a\xe2\x80\xa6 https://t.co/qMPkpxiLrf'",Covid
b'RT @BenClearyNL: Eastern Health says that there has been less than 10 confirmed COVID-19 cases at St. Clare\xe2\x80\x99s Hospital in St. John\xe2\x80\x99s. Cases\xe2\x80\xa6',Covid
"b""#COVID19: Curfew imposed in #Maharashtra's #Yavatmal from February 27 to March 1 https://t.co/WzRZ0NtTeI""",Covid
"b'RT @cnni: Canada expects to receive more than 6.5 million Covid-19 vaccines by the end of March, with tens of millions more vaccines arrivi\xe2\x80\xa6'",Covid
"b'RT @dallasnews: 5/ The Collin College administration has pushed out another professor, effectively terminating three women in the past mont\xe2\x80\xa6'",Covid
"b'@DanPriceSeattle @LoBMaximalist Can afford also, to waste vials of vaccines. ""The (Australian) federal health depar\xe2\x80\xa6 https://t.co/fDxH9EXV65'",Covid
b'RT @CisNyakundi: The COVID 19 numbers are suddenly rising as we approach March. Today Kagwe says there have been 410 new infections',Covid
b'RT @SenFeinstein: Although the Senate parliamentarian last night ruled against including a minimum wage increase in the COVID-19 recovery b\xe2\x80\xa6',Covid
"b'HIIII!  Da govewnment\xe2\x80\x99s cowonaviwus task fowce appwoved da unifowm twavew pwotocows fow wocaw govewnment units, whi\xe2\x80\xa6 https://t.co/dezfgqh1GB'",Covid
"b'RT @TheDailyPioneer: #COVID19: Delhi records 256 fresh COVID-19 cases, highest single-day count in February; one fatality takes death toll\xe2\x80\xa6'",Covid
"b'Yet another @Microsoft  @gatesfoundation LIE,  they just GIVE UP?  \n\nWhy not, he cashes in on the pandemic, as have\xe2\x80\xa6 https://t.co/yNn5kNAN7q'",Covid
b'Senate Hearing on COVID-19 Mainstreet Impact #NCJAR #GovernmentAffairs https://t.co/n5ai9PKnoh',Covid
b'RT @marchmadness: NCAA SVP Dan Gavitt joined @TheAndyKatz to provide insight on the contingency plans for tournament teams forced to withdr\xe2\x80\xa6',Covid
b'RT @MayoVentilation: Dr. Bhargavi Gali @bxgali will be discussing the use of #ECMO in #COVID19 @MayoVentilation! \n\nDr. Gali provides a very\xe2\x80\xa6',Covid
b'RT @umcelpaso: Recovering from COVID-19 doesn\xe2\x80\x99t end when you leave the hospital. Residual symptoms affect the ability to return to everyday\xe2\x80\xa6',Covid
"b'H-hewwo??  In Waging Handa bwiefing, Heawth Undewsecwetawy Mawia Wosawio Vewgeiwe says sevewaw factows may haz cont\xe2\x80\xa6 https://t.co/nXdmVVK1t3'",Covid
b'@RyanBartley I think that people in a bad and dark mood. Covid-19 turn off our happiness.',Covid
"b""Exactly what went wrong with Shelby County's COVID-19 vaccine distribution https://t.co/dLJ7yJVHrb""",Covid
b'@GeoffwitaG @Dave42491123 @IamDooBruh @EricTopol This you? An eyeroll to a factual statement about the coronavirus\xe2\x80\xa6 https://t.co/Hzur7AlPpA',Covid
"b'India records 16,488 new COVID-19 cases, 113\xc2\xa0deaths https://t.co/K4dlXqZhed'",Covid
"b'Researchers from UPMC and the University of Pittsburgh have been working on a rapid COVID-19 test, that could take\xe2\x80\xa6 https://t.co/fliiiZOHAI'",Covid
b'\xf0\x9f\x98\xb7 Coronavirus Disease (COVID-19): Weekly Epidemiological Update (25 February 2021) - World - ReliefWeb \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/nllNYB7eHL',Covid
"b'Deaths per million from the COVID-19 in U.S. States, Districts, and Territories as of 19:00 (EST) on February 26.\xe2\x80\xa6 https://t.co/vw55fxXRIX'",Covid
"b'Down under - Australia moves closer to pre-pandemic life, COVID-19 reined in for now https://t.co/KPZ85Bn1F7'",Covid
"b'RT @CtObserve: @11thHour @JonLemire @cmsub @mccaffreyr3 @VinGuptaMD @jwpetersNYT @mmckinnon @VinGuptaMD, aka Dr Truth, illustrates the dama\xe2\x80\xa6'",Covid
"b'RT @WSJ: Is it possible to choose which Covid-19 vaccine you get?\n\nWith vaccines from Pfizer and Moderna available in the U.S., and others\xe2\x80\xa6'",Covid
"b'.@nimmasuresh, pls save kids returning to Karnataka govt schools in Jan 2021 from dirty toil... https://t.co/h959APJ7Ry via @ChangeOrg_India'",Covid
"b'Well, last week looks okay.  I really appreciate our weekly COVID-19 dashboard for our campus.  Please keep fingers\xe2\x80\xa6 https://t.co/YbaH6eqE6A'",Covid
"b'\xf0\x9f\x8c\x8d CORONAVIRUS \xf0\x9f\x8c\x8e\nCovid-19 Updates.\nNews, infection rates and death tolls.\n\nGLOBAL:\nInfections: 113,988,846\nDeaths: 2\xe2\x80\xa6 https://t.co/xsqmgnvnTW'",Covid
"b'RT @CurtisSChin: My @SCMPNews commentary focusing on #intlstudents &amp; calling for greater #compassion, #communications &amp; #consistency in the\xe2\x80\xa6'",Covid
b'The distribution of #coronavirus vaccines across the nation has been largely credited by experts for the significan\xe2\x80\xa6 https://t.co/nDJ2KBZRRS',Covid
"b""RT @vadogwoodnews: \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8 Breaking News: There's an outbreak of COVID-19 in Richmond's homeless shelter. At least ten people are infected and h\xe2\x80\xa6""",Covid
b'RT @CheckpointRNZ: NOW: On Tues it was revealed a Covid-19 case had worked at Kmart. Close contacts were told to isolate &amp; call Healthline.\xe2\x80\xa6',Covid
b'RT @TorontoTask: Dr. Upton Allen has launched a pilot project to understand how + why Black Ontarians are getting infected by COVID-19 at h\xe2\x80\xa6',Covid
b'Corona Covid 19 Mouth Mask Dust Respirator Washable Reusable Masks Cotton\xc2\xa0Unisex https://t.co/DA1U3DhdZR',Covid
b'RT @inquirerdotnet: Via @InquirerUSA\n\nThe U.S. House of Representatives aims to pass President Joe Biden\xe2\x80\x99s $1.9 trillion coronavirus aid bi\xe2\x80\xa6',Covid
b'RT @CGTNOfficial: Chile on Friday received the fourth batch of COVID-19 vaccines developed by Chinese biopharmaceutical company Sinovac. ht\xe2\x80\xa6',Covid
b'RT @FranckCJBerthe: #OneHealth Will the COVID-19 crisis trigger a One Health coming-of-age? https://t.co/dJYIDBtLq2',Covid
"b'@CanadianPM How dare you offer Canadians an inferior Covid 19 vaccine, AstraZeneca!!!! At 62% protection?!?! And as\xe2\x80\xa6 https://t.co/PQJ5Ir7C55'",Covid
b'RT @Releasetruthfi1: @JaniceDean @NYGovCuomo @GovWhitmer @TomWolfPA @PhilMurphyNJ @GavinNewsom FINALLY! someone calling out @GovernorTomWol\xe2\x80\xa6',Covid
"b'RT @ComradeDoom86: @wef hell yeah, spiking fentanyl overdoses do indeed improve noise pollution. dead bodies on the street are pretty quiet\xe2\x80\xa6'",Covid
b'RT @impactnews: Johnson &amp; Johnson COVID-19 vaccine recommended for emergency authorization use by FDA https://t.co/sAhHQotB7h',Covid
b'RT @gmanews: Presidential spokesperson Harry Roque on Saturday reiterated that healthcare workers who will choose not to get the Sinovac CO\xe2\x80\xa6',Covid
b'RT @Reuters: U.S. administers 66.5 million doses of COVID-19 vaccines: CDC https://t.co/DpMbMfzqB9 https://t.co/xPSluBJ2D8',Covid
"b""RT @ThavasRas: Lest we forget the endless PR and self-promotion... here's a paid for retrospective.....\n\nWuFlu: Prime Minister Jacinda Arde\xe2\x80\xa6""",Covid
"b""IF DEMOCRATS REALLY WANT COVID-19 RELIEF WHY DON'T THEY REMOVE ANYTHING FROM THE BILL THAT HAS NOTHING TO DO WITH C\xe2\x80\xa6 https://t.co/dckf1RnUXY""",Covid
"b'Atlanta Journal Constitution: CDC study: Teacher interaction, indoor sports fueled COVID-19 spread in Marietta scho\xe2\x80\xa6 https://t.co/x5INv0aJjs'",Covid
"b"".@Jim_Jordan my husband &amp; my step daughter have not missed a day's work since this Pandemic began except when out d\xe2\x80\xa6 https://t.co/BDTdWcdHP5""",Covid
b'RT @CityNews: The Ontario government\xe2\x80\x99s switch to a centralized procurement system stalled the replenishment of the province\xe2\x80\x99s stockpile of\xe2\x80\xa6',Covid
"b""RT @wordsby_bangtan: Racism against Asians is only growing - it's insidious, and COVID-19 jokes is just one way it manifests itself. Hold M\xe2\x80\xa6""",Covid
"b'These Small Independent Businesses Are Struggling to Market &amp; Sell Their COVID-19 \nN95 Masks, Face Shields, Gowns,\xe2\x80\xa6 https://t.co/UyC5buQZPr'",Covid
"b'Covid-19: Noida reports 11 new cases, four in Ghaziabad https://t.co/mEvvmedcQK'",Covid
"b""RT @JAMnewsCaucasus: #Azerbaijani President Aliyev answered questions pertaining to #Armenia's domestic political situation, the terms of t\xe2\x80\xa6""",Covid
b'Covid-19 Vaccine Tracker Updates: 2021-02-27\n\n\xe2\x96\x93\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91 16.78% +0.12 Chile\n\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91 2.82% +0.65 China\n\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x80\xa6 https://t.co/gj2NFrM3YB',Covid
b'RT @PortiaABoulger: Bernie is once again on the right side of history. https://t.co/xML4t03bpB',Covid
b'RT @springcanadian1: Everyone onboard these flights is by law required to have a mask on.  https://t.co/wptSvcpMrW\nIf that is the case ther\xe2\x80\xa6',Covid
b'RT @rishb22: @myogiadityanath @ShishirGoUP @nsui @INCIndia @CMOMaharashtra @myogiadityanath Release ACTUAL covid postive numbers of U.P of\xe2\x80\xa6',Covid
b'Where to Get a Saliva-Based Test for COVID-19 in Metro Manila https://t.co/RfjN0IU2Ns',Covid
"b""LIVE: India's active Covid-19 caseload nears 160,000; over 14 mn vaccinated - Hindustan Times\xe2\x80\xa6 https://t.co/HfH2NhKq0V""",Covid
"b""RT @COPRPOSTMARCH18: Air travellers do not constitute the most Covid 19 threats. We're ready to observe all protocols and quarantine plans.\xe2\x80\xa6""",Covid
"b'OOA 10:30AM of Feb 27, 2021, prsonnl of Balayan MPS led by PCpl Ronelito Patulot,distrbted IEC matrials re-COVID-19\xe2\x80\xa6 https://t.co/JS8oQJOFSa'",Covid
"b'YES!!! Nowadays, people wear face shield not to protect them from COVID-19 but to protect them from monetary reperc\xe2\x80\xa6 https://t.co/SLETmht5sj'",Covid
"b'A side effect of the COVID-19 vaccine can mimic a sign of breast cancer. This is normal, doctors say. https://t.co/kW0eAsam3O via @usatoday'",Covid
"b'RT @gtnews: Oregon State University, Corvallis and Benton County will host a community webinar next week on COVID-19 in the area, the count\xe2\x80\xa6'",Covid
"b'500,000+ deaths in the US from COVID-19, but I can rest easier knowing @ladygaga has her 2 pups back!\n#sleepeasier\xe2\x80\xa6 https://t.co/EXviBS2P17'",Covid
b'People who had COVID-19 develop strong immunity after a single vaccine dose - so they might need only one shot\xe2\x80\xa6 https://t.co/dG2t9KcZoN',Covid
b'RT @WCVB: House nears passage of $1.9 trillion relief bill https://t.co/cWVuiQAnf5',Covid
"b""RT @chennaicorp: Here's the Info Graphic summary of Covid-19 cases in Chennai. \n\n#Covid19Chennai \n#GCC #Chennai \n#ChennaiCorporation https:\xe2\x80\xa6""",Covid
"b'Texas will deploy more than 1,100 National Guardsmen to help administer COVID-19 vaccines to homebound seniors in r\xe2\x80\xa6 https://t.co/du552XGpF0'",Covid
"b'@bushcrafter79 Should be. Covid 19, 20, 21, and much more soon, makes it all disappear.  Back log and all all that \xf0\x9f\x98\xa1'",Covid
b'Is Covid-19 actually harming the buy-to-let market?\n\nhttps://t.co/ZL4prFaNR6\n\n#RealEstateInvesting #PropTech #Dubai\xe2\x80\xa6 https://t.co/F2UA8Xoz2P',Covid
"b'As part of the broad UAE response to COVID, @DP_World &amp; @UNICEF are partnering on a new initiative to support the g\xe2\x80\xa6 https://t.co/0O7sdikQJZ'",Covid
b'RT @NBCDFW: UNT Student Who Dreamed of Being a Pediatrician Dies from COVID-19 --&gt; https://t.co/9kJPbx1rrn',Covid
"b""Humble Request: \nLet's @ECISVEEP ensures 'social distancing' norms of Covid-19 management guidelines issued by\xe2\x80\xa6 https://t.co/U0ZHj2FT9t""",Covid
"b'Vitamin D3 worked so well, the study had to be removed. WHY???\n\nCalcifediol Treatment and COVID-19-Related Outcomes\xe2\x80\xa6 https://t.co/9O03xdzmgJ'",Covid
b'RT @js100js100: This is where to find the regular updates on the vaccination adverse reactions in the UK. Go to annex 1 at the end which li\xe2\x80\xa6',Covid
b'Uruguayan president thanks China for COVID-19 vaccine https://t.co/Oim9ieXmqc',Covid
b'RT @CNN: A surprising new study found that the controversial antimalarial drug hydroxychloroquine helped Covid-19 patients better survive i\xe2\x80\xa6',Covid
b'RT @CTVNews: Canada more than doubles COVID-19 vaccine distribution this week https://t.co/0TYVl6xNa6 https://t.co/fTObUgv68B',Covid
"b""RT @_bernadetteanne: Clich\xc3\xa9 as it may sound, but let's focus on the REAL issues\xe2\x80\x94the trapped Lumad kids in Cebu, the insane inflation rate,\xe2\x80\xa6""",Covid
"b""#Azerbaijani President Aliyev answered questions pertaining to #Armenia's domestic political situation, the terms o\xe2\x80\xa6 https://t.co/7Rx8S0BDbP""",Covid
b'RT @UCLA: Please visit https://t.co/FgPD69ZnJT for a daily update on confirmed cases of #COVID\xe3\x83\xbc19 among the UCLA campus community.',Covid
"b'The Chief Editor of the Lancet, Richard Horton, insisted the West has totally ignored the the Covid 19 warning rele\xe2\x80\xa6 https://t.co/mSTR4SscVm'",Covid
b'RT @NBCNews: White House will begin giving state governments more notice about how many doses they will be receiving to help officials plan\xe2\x80\xa6',Covid
"b'@Tadele422 Yes, it is indeed heartbreaking to see a defense force that served farmers of Tigray in all their challe\xe2\x80\xa6 https://t.co/0oHQz0lphP'",Covid
